,transaction_id,product_id,customer_id,transaction_date,online_order,order_status,brand,product_line,product_class,product_size,list_price,standard_cost,product_first_sold_date
1498,1499,45,1942,2017-07-27,0.0,Approved,Trek Bicycles,Road,low,medium,980.37,234.43,2004-09-30
1499,1500,12,3371,2017-08-18,1.0,Approved,WeareA2B,Standard,medium,medium,1231.15,161.6,2004-08-19
1500,1501,52,2457,2017-01-15,0.0,Approved,Solex,Road,medium,large,1777.8,820.78,2016-11-24
1501,1502,71,1063,2017-04-24,1.0,Approved,Solex,Standard,high,large,1842.92,1105.75,2011-01-12
1502,1503,34,2167,2017-04-07,0.0,Approved,Norco Bicycles,Road,high,large,774.53,464.72,2003-03-20
1503,1504,84,2382,2017-05-10,1.0,Approved,Trek Bicycles,Road,medium,medium,290.62,215.14,2003-01-07
1504,1505,97,337,2017-01-18,0.0,Approved,OHM Cycles,Road,medium,medium,742.54,667.4,2016-07-11
1505,1506,77,3438,2017-03-12,1.0,Approved,Norco Bicycles,Road,medium,large,1240.31,795.1,2000-11-05
1506,1507,3,2985,2017-05-26,1.0,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,2004-09-30
1507,1508,82,3290,2017-08-11,1.0,Approved,Giant Bicycles,Road,medium,medium,1538.99,829.65,1999-06-25
1508,1509,79,2065,2017-04-30,0.0,Approved,Norco Bicycles,Standard,medium,medium,1555.58,818.01,2015-08-12
1509,1510,34,345,2017-04-29,0.0,Approved,WeareA2B,Standard,medium,medium,1231.15,161.6,1996-11-11
1510,1511,34,1205,2017-01-16,1.0,Approved,Norco Bicycles,Road,high,large,774.53,464.72,2003-03-20
1511,1512,48,461,2017-10-08,1.0,Approved,WeareA2B,Standard,medium,medium,1762.96,950.52,2012-04-12
1512,1513,7,1326,2017-01-24,1.0,Approved,Trek Bicycles,Road,low,medium,980.37,234.43,2011-04-18
1513,1514,34,1171,2017-08-23,0.0,Approved,Norco Bicycles,Road,high,large,774.53,464.72,2012-04-12
1514,1515,38,3228,2017-04-28,1.0,Approved,Solex,Standard,medium,medium,1577.53,826.51,2011-03-18
1515,1516,56,1140,2017-12-10,0.0,Approved,OHM Cycles,Standard,medium,medium,183.86,137.9,1993-07-22
1516,1517,49,339,2017-11-02,1.0,Approved,Trek Bicycles,Road,medium,medium,533.51,400.13,1997-10-06
1517,1518,39,2550,2017-12-03,0.0,Approved,Giant Bicycles,Standard,medium,large,1812.75,582.48,1993-04-14
1518,1519,89,1028,2017-07-10,0.0,Approved,Giant Bicycles,Standard,medium,large,1812.75,582.48,2011-03-18
1519,1520,0,453,2017-06-05,1.0,Approved,Norco Bicycles,Standard,medium,medium,360.4,270.3,2016-12-08
1520,1521,0,2114,2017-07-08,1.0,Approved,Trek Bicycles,Road,medium,medium,290.62,215.14,2004-12-20
1521,1522,36,1559,2017-04-28,0.0,Approved,Solex,Standard,low,medium,1289.85,74.51,2012-06-06
1522,1523,90,2933,2017-09-26,0.0,Approved,Norco Bicycles,Standard,low,medium,363.01,290.41,2003-09-12
1524,1525,62,909,2017-04-12,0.0,Approved,Solex,Standard,high,medium,1024.66,614.8,1993-10-04
1525,1526,75,286,2017-07-28,0.0,Approved,Giant Bicycles,Touring,medium,large,1873.97,863.95,1991-07-12
1526,1527,54,559,2017-12-24,1.0,Approved,WeareA2B,Standard,medium,medium,1807.45,778.69,2010-08-22
1527,1528,87,3017,2017-04-15,0.0,Approved,Giant Bicycles,Standard,high,medium,1179.0,707.4,1997-08-27
1528,1529,59,1477,2017-03-18,1.0,Approved,Solex,Standard,medium,large,1061.56,733.58,2011-08-26
1529,1530,68,1210,2017-12-13,1.0,Approved,OHM Cycles,Standard,medium,medium,1636.9,44.71,2010-08-22
1530,1531,55,3340,2017-09-08,0.0,Approved,Trek Bicycles,Road,medium,large,1894.19,598.76,2003-07-23
1531,1532,28,3204,2017-11-17,0.0,Approved,Norco Bicycles,Standard,medium,small,1216.14,1082.36,2010-05-07
1532,1533,87,3319,2017-06-26,0.0,Approved,Giant Bicycles,Standard,high,medium,1179.0,707.4,1997-08-27
1533,1534,35,3004,2017-04-30,1.0,Approved,Trek Bicycles,Standard,low,medium,1057.51,154.4,2011-03-18
1534,1535,35,1458,2017-02-26,0.0,Approved,Trek Bicycles,Standard,low,medium,1057.51,154.4,1994-07-14
1535,1536,0,1290,2017-11-16,1.0,Approved,Giant Bicycles,Standard,medium,large,569.56,528.43,2004-01-18
1536,1537,4,940,2017-08-29,0.0,Approved,Giant Bicycles,Standard,high,medium,1129.13,677.48,2005-08-11
1537,1538,51,93,2017-10-12,0.0,Approved,OHM Cycles,Standard,high,medium,2005.66,1203.4,2011-05-11
1538,1539,2,109,2017-10-02,1.0,Approved,Solex,Standard,medium,medium,71.49,53.62,2012-12-04
1539,1540,67,229,2017-10-18,0.0,Approved,Solex,Standard,medium,large,1071.23,380.74,1996-04-07
1540,1541,58,977,2017-11-19,1.0,Approved,OHM Cycles,Road,medium,medium,1280.28,829.51,2001-11-27
1541,1542,72,2797,2017-10-16,0.0,Approved,Norco Bicycles,Standard,medium,medium,360.4,270.3,2004-07-27
1542,1543,80,626,2017-01-18,1.0,Approved,OHM Cycles,Touring,low,medium,1073.07,933.84,1997-01-27
1543,1544,79,2355,2017-05-12,0.0,Approved,Norco Bicycles,Standard,medium,medium,1555.58,818.01,1997-08-27
1544,1545,23,578,2017-03-12,1.0,Approved,Norco Bicycles,Standard,medium,medium,1198.46,381.1,2005-05-12
1545,1546,70,1134,2017-05-01,1.0,Approved,Trek Bicycles,Standard,high,medium,495.72,297.43,2015-04-13
1546,1547,64,935,2017-05-10,0.0,Approved,Trek Bicycles,Standard,medium,large,1469.44,596.55,1997-01-27
1547,1548,75,2375,2017-03-15,1.0,Approved,Giant Bicycles,Touring,medium,large,1873.97,863.95,2006-05-24
1548,1549,0,240,2017-09-14,0.0,Approved,OHM Cycles,Standard,medium,medium,183.86,137.9,1991-01-23
1549,1550,8,1208,2017-10-14,1.0,Approved,Solex,Road,medium,small,1703.52,1516.13,2011-04-18
1550,1551,19,124,2017-04-17,0.0,Approved,Trek Bicycles,Mountain,low,medium,574.64,459.71,2011-08-31
1551,1552,30,1328,2017-12-14,1.0,Approved,Solex,Standard,high,medium,748.17,448.9,2011-03-18
1553,1554,54,787,2017-01-24,1.0,Approved,WeareA2B,Standard,medium,medium,1292.84,13.44,2003-07-23
1554,1555,43,748,2017-11-14,1.0,Approved,Norco Bicycles,Standard,medium,medium,1555.58,818.01,2003-09-11
1556,1557,10,1213,2017-01-24,1.0,Approved,Solex,Standard,medium,medium,1945.43,333.18,2002-09-02
1557,1558,83,787,2017-06-18,0.0,Approved,Solex,Touring,medium,large,2083.94,675.03,2004-12-20
1558,1559,53,2747,2017-10-06,1.0,Approved,OHM Cycles,Standard,medium,medium,795.34,101.58,1997-02-11
1559,1560,28,182,2017-03-12,1.0,Approved,Norco Bicycles,Standard,medium,small,1216.14,1082.36,1992-10-13
1560,1561,46,1545,2017-12-28,1.0,Approved,Solex,Standard,low,medium,1289.85,74.51,2001-11-27
1561,1562,94,1619,2017-09-07,1.0,Approved,Giant Bicycles,Standard,medium,large,1635.3,993.66,2002-10-12
1562,1563,0,64,2017-04-20,1.0,Approved,OHM Cycles,Standard,high,medium,227.88,136.73,2003-02-09
1563,1564,74,3153,2017-08-25,0.0,Approved,WeareA2B,Standard,medium,medium,1762.96,950.52,2014-07-30
1564,1565,46,1449,2017-09-13,1.0,Approved,OHM Cycles,Standard,low,medium,1793.43,248.82,1999-07-22
1565,1566,23,2906,2017-10-01,0.0,Approved,Norco Bicycles,Mountain,low,small,688.63,612.88,1999-06-25
1566,1567,100,282,2017-10-22,1.0,Approved,Trek Bicycles,Standard,medium,small,1386.84,1234.29,2010-05-07
1567,1568,0,3081,2017-03-17,0.0,Approved,Giant Bicycles,Standard,medium,medium,230.91,173.18,1992-10-13
1568,1569,3,2901,2017-05-10,1.0,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,2004-09-30
1569,1570,93,1129,2017-04-11,1.0,Approved,WeareA2B,Standard,medium,medium,1065.03,230.09,2002-10-12
1570,1571,12,3199,2017-06-30,1.0,Approved,WeareA2B,Standard,medium,medium,1231.15,161.6,2010-05-07
1571,1572,86,1807,2017-06-09,1.0,Approved,Norco Bicycles,Road,high,large,774.53,464.72,1997-05-12
1572,1573,0,2027,2017-09-29,1.0,Approved,OHM Cycles,Road,high,large,12.01,7.21,2009-03-10
1573,1574,35,1725,2017-08-06,0.0,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82,2016-11-16
1574,1575,0,2347,2017-07-29,1.0,Approved,Norco Bicycles,Standard,medium,medium,360.4,270.3,2016-12-08
1575,1576,0,2420,2017-05-05,1.0,Approved,Solex,Road,medium,medium,416.98,312.74,1997-05-12
1576,1577,93,2231,2017-10-14,1.0,Approved,WeareA2B,Standard,medium,medium,1065.03,230.09,2000-11-05
1577,1578,27,3075,2017-02-27,0.0,Approved,Trek Bicycles,Standard,medium,medium,499.53,388.72,2002-03-24
1578,1579,92,1026,2017-05-26,1.0,Approved,WeareA2B,Standard,medium,small,1415.01,1259.36,2003-01-07
1579,1580,77,2598,2017-02-02,0.0,Approved,Norco Bicycles,Road,medium,large,1240.31,795.1,2011-01-12
1580,1581,11,204,2017-07-10,1.0,Approved,Giant Bicycles,Standard,high,medium,1274.93,764.96,2007-08-06
1581,1582,59,2058,2017-09-01,1.0,Approved,WeareA2B,Standard,medium,small,1415.01,1259.36,2003-01-07
1582,1583,55,545,2017-05-16,1.0,Approved,Trek Bicycles,Road,medium,large,1894.19,598.76,1994-09-11
1583,1584,0,656,2017-10-20,1.0,Approved,Giant Bicycles,Standard,medium,large,569.56,528.43,2003-09-12
1584,1585,40,596,2017-10-06,1.0,Approved,OHM Cycles,Standard,high,medium,1458.17,874.9,2006-02-04
1585,1586,18,133,2017-01-04,1.0,Approved,Solex,Standard,medium,medium,575.27,431.45,1993-10-04
1586,1587,68,1778,2017-01-16,1.0,Approved,OHM Cycles,Standard,medium,medium,1636.9,44.71,2016-12-08
1587,1588,36,2149,2017-11-23,0.0,Approved,Solex,Standard,low,medium,1289.85,74.51,2007-12-13
1588,1589,37,2434,2017-11-09,1.0,Approved,OHM Cycles,Standard,low,medium,1793.43,248.82,1999-07-22
1589,1590,19,1316,2017-04-11,0.0,Approved,Trek Bicycles,Mountain,low,medium,574.64,459.71,2004-09-30
1590,1591,22,2251,2017-06-07,1.0,Approved,Solex,Standard,medium,medium,575.27,431.45,2013-03-14
1591,1592,77,770,2017-11-11,0.0,Approved,WeareA2B,Standard,medium,medium,1769.64,108.76,2011-05-11
1592,1593,44,534,2017-04-06,0.0,Approved,WeareA2B,Standard,medium,medium,1769.64,108.76,2011-05-11
1593,1594,98,2923,2017-03-23,1.0,Approved,Trek Bicycles,Standard,high,medium,358.39,215.03,1994-08-12
1594,1595,4,3270,2017-01-18,1.0,Approved,Giant Bicycles,Standard,high,medium,1129.13,677.48,2011-08-31
1595,1596,62,2604,2017-10-05,1.0,Approved,Solex,Standard,medium,medium,478.16,298.72,2015-05-23
1596,1597,50,2948,2017-05-05,0.0,Approved,WeareA2B,Standard,medium,small,175.89,131.92,2012-04-12
1597,1598,88,1935,2017-01-15,1.0,Approved,Norco Bicycles,Standard,medium,medium,1198.46,381.1,1998-12-18
1598,1599,53,3055,2017-05-20,0.0,Approved,OHM Cycles,Standard,medium,medium,795.34,101.58,2005-10-24
1599,1600,79,3228,2017-11-20,1.0,Approved,Norco Bicycles,Standard,medium,medium,1555.58,818.01,2003-09-11
1600,1601,69,1178,2017-07-30,0.0,Approved,Giant Bicycles,Road,medium,medium,792.9,594.68,1992-10-04
1601,1602,48,1974,2017-08-02,1.0,Approved,WeareA2B,Standard,medium,medium,1762.96,950.52,2001-11-27
1602,1603,11,3321,2017-09-25,0.0,Approved,Trek Bicycles,Standard,medium,small,1775.81,1580.47,1993-05-28
1603,1604,47,2944,2017-02-23,1.0,Approved,Trek Bicycles,Road,low,small,1720.7,1531.42,2006-10-03
1604,1605,64,134,2017-09-06,0.0,Approved,Trek Bicycles,Standard,medium,large,1469.44,596.55,1992-10-04
1605,1606,40,1847,2017-08-08,1.0,Approved,OHM Cycles,Standard,high,medium,1458.17,874.9,2006-02-04
1606,1607,61,349,2017-01-30,0.0,Approved,Norco Bicycles,Standard,medium,small,586.45,521.94,1991-07-12
1607,1608,88,1884,2017-01-05,0.0,Approved,Norco Bicycles,Standard,medium,medium,1198.46,381.1,2005-05-12
1608,1609,87,1241,2017-09-18,0.0,Approved,Giant Bicycles,Standard,high,medium,1179.0,707.4,1993-04-22
1609,1610,85,2260,2017-12-13,0.0,Approved,WeareA2B,Standard,medium,medium,1228.07,400.91,2000-05-24
1610,1611,48,837,2017-06-06,1.0,Approved,WeareA2B,Standard,medium,medium,1762.96,950.52,2012-06-06
1611,1612,82,3433,2017-03-14,1.0,Approved,Norco Bicycles,Standard,high,medium,1148.64,689.18,2015-08-12
1612,1613,58,3461,2017-01-07,0.0,Approved,OHM Cycles,Standard,medium,medium,912.52,141.4,2015-06-19
1613,1614,29,635,2017-07-25,0.0,Approved,Norco Bicycles,Road,medium,medium,543.39,407.54,2006-11-12
1614,1615,69,3447,2017-01-16,1.0,Approved,Norco Bicycles,Road,medium,large,1240.31,795.1,2011-01-12
1615,1616,3,3040,2017-01-19,1.0,Cancelled,Trek Bicycles,Standard,medium,large,2091.47,388.92,2003-07-23
1616,1617,88,1390,2017-01-31,0.0,Approved,Norco Bicycles,Standard,high,small,1661.92,1479.11,2013-03-14
1617,1618,66,2871,2017-05-29,0.0,Approved,Solex,Standard,medium,medium,1163.89,589.27,2010-05-07
1618,1619,17,2024,2017-04-18,0.0,Approved,Solex,Standard,high,medium,1024.66,614.8,2013-03-14
1619,1620,34,1642,2017-03-01,0.0,Approved,Norco Bicycles,Road,high,large,774.53,464.72,1994-07-14
1620,1621,14,1302,2017-05-15,0.0,Approved,Trek Bicycles,Standard,medium,small,1386.84,1234.29,2010-05-07
1622,1623,81,2782,2017-02-14,0.0,Approved,Norco Bicycles,Standard,medium,small,586.45,521.94,1991-07-12
1623,1624,53,207,2017-03-15,1.0,Approved,OHM Cycles,Standard,medium,medium,795.34,101.58,1997-02-11
1624,1625,90,2610,2017-09-09,1.0,Approved,Norco Bicycles,Standard,low,medium,363.01,290.41,2005-05-12
1625,1626,38,666,2017-10-04,0.0,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,2005-08-11
1626,1627,20,3156,2017-01-31,0.0,Approved,Trek Bicycles,Standard,medium,small,1775.81,1580.47,2010-05-07
1627,1628,9,466,2017-05-22,0.0,Approved,OHM Cycles,Road,medium,medium,742.54,667.4,2004-08-19
1628,1629,78,2160,2017-05-10,0.0,Approved,Giant Bicycles,Standard,medium,large,1765.3,709.48,2003-09-11
1629,1630,91,1977,2017-10-31,0.0,Approved,Solex,Standard,medium,medium,100.35,75.26,2003-09-12
1630,1631,22,3292,2017-03-04,1.0,Approved,WeareA2B,Standard,medium,medium,60.34,45.26,2011-05-09
1631,1632,73,2684,2017-11-17,1.0,Approved,Solex,Standard,medium,medium,1945.43,333.18,2014-10-12
1632,1633,7,3169,2017-05-09,0.0,Approved,Trek Bicycles,Road,low,medium,980.37,234.43,2005-12-09
1633,1634,64,1103,2017-02-06,0.0,Approved,Giant Bicycles,Standard,high,small,1977.36,1759.85,2012-05-20
1634,1635,15,830,2017-05-01,1.0,Approved,Norco Bicycles,Standard,low,medium,958.74,748.9,2005-12-09
1635,1636,0,966,2017-12-17,0.0,Approved,Norco Bicycles,Road,medium,medium,543.39,407.54,2016-11-24
1636,1637,35,2094,2017-06-01,0.0,Approved,Trek Bicycles,Standard,low,medium,1057.51,154.4,1994-07-14
1637,1638,13,901,2017-07-26,1.0,Approved,Solex,Standard,medium,medium,1163.89,589.27,2013-03-14
1638,1639,69,1867,2017-04-08,0.0,Approved,Giant Bicycles,Road,medium,medium,792.9,594.68,1992-10-04
1639,1640,45,307,2017-08-08,0.0,Approved,Solex,Standard,medium,medium,441.49,84.99,1993-04-14
1640,1641,69,98,2017-08-11,0.0,Approved,Giant Bicycles,Road,medium,medium,792.9,594.68,1992-10-04
1641,1642,64,2740,2017-08-29,0.0,Approved,Trek Bicycles,Standard,medium,large,1469.44,596.55,1995-10-26
1642,1643,90,2867,2017-09-26,0.0,Approved,Solex,Standard,low,medium,945.04,507.58,1995-12-21
1643,1644,11,433,2017-05-11,1.0,Cancelled,Giant Bicycles,Standard,high,medium,1274.93,764.96,2007-08-06
1644,1645,23,450,2017-10-09,0.0,Approved,Norco Bicycles,Mountain,low,small,688.63,612.88,1991-11-12
1645,1646,16,523,2017-04-16,1.0,Approved,Norco Bicycles,Standard,high,small,1661.92,1479.11,1996-11-11
1646,1647,3,794,2017-08-09,0.0,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,2005-08-11
1647,1648,64,1866,2017-10-05,0.0,Approved,Trek Bicycles,Standard,medium,large,1469.44,596.55,2000-05-24
1648,1649,17,1756,2017-08-25,1.0,Approved,WeareA2B,Touring,medium,large,1362.99,57.74,1993-04-22
1649,1650,36,2322,2017-04-11,1.0,Approved,Solex,Standard,low,medium,945.04,507.58,2008-03-21
1650,1651,36,2438,2017-02-01,0.0,Approved,Solex,Standard,low,medium,945.04,507.58,1995-12-21
1651,1652,76,1396,2017-03-18,1.0,Approved,WeareA2B,Standard,low,medium,642.31,513.85,2014-10-12
1652,1653,27,230,2017-04-02,0.0,Approved,Trek Bicycles,Standard,low,medium,1057.51,154.4,1994-07-14
1654,1655,46,2757,2017-06-15,0.0,Approved,Solex,Standard,low,medium,1289.85,74.51,2007-12-13
1655,1656,49,58,2017-06-23,1.0,Approved,Trek Bicycles,Road,medium,medium,533.51,400.13,2012-06-06
1656,1657,70,704,2017-10-11,1.0,Approved,Trek Bicycles,Standard,high,medium,495.72,297.43,2015-04-13
1657,1658,95,1201,2017-02-26,0.0,Approved,Giant Bicycles,Standard,medium,large,569.56,528.43,2003-09-12
1658,1659,76,2869,2017-04-29,0.0,Approved,WeareA2B,Standard,low,medium,642.31,513.85,2014-10-12
1659,1660,40,2907,2017-06-03,0.0,Approved,Trek Bicycles,Road,medium,large,1894.19,598.76,2003-07-23
1660,1661,61,1713,2017-09-07,0.0,Approved,Norco Bicycles,Standard,medium,small,586.45,521.94,1991-07-12
1661,1662,41,1396,2017-02-14,1.0,Approved,Solex,Road,medium,medium,416.98,312.74,1997-05-12
1662,1663,14,500,2017-01-20,0.0,Approved,Trek Bicycles,Standard,medium,small,1386.84,1234.29,1991-05-08
1663,1664,95,471,2017-11-02,0.0,Approved,Giant Bicycles,Standard,medium,large,569.56,528.43,2003-09-12
1664,1665,0,1024,2017-07-08,1.0,Approved,Norco Bicycles,Road,medium,medium,543.39,407.54,1992-10-13
1665,1666,18,883,2017-01-27,0.0,Approved,Solex,Standard,medium,medium,575.27,431.45,2009-03-10
1666,1667,5,153,2017-06-30,0.0,Approved,Trek Bicycles,Mountain,low,medium,574.64,459.71,2003-02-09
1667,1668,18,1332,2017-03-17,1.0,Approved,Solex,Standard,medium,medium,575.27,431.45,2016-02-06
1668,1669,58,193,2017-07-04,1.0,Approved,OHM Cycles,Standard,medium,medium,912.52,141.4,1994-08-12
1669,1670,29,1820,2017-05-29,1.0,Approved,Norco Bicycles,Road,medium,medium,543.39,407.54,2016-11-24
1670,1671,0,3020,2017-10-22,1.0,Approved,Trek Bicycles,Road,medium,medium,533.51,400.13,2003-07-23
1671,1672,72,43,2017-07-09,1.0,Approved,Norco Bicycles,Standard,medium,medium,360.4,270.3,2016-12-08
1672,1673,83,3336,2017-10-17,0.0,Approved,Solex,Touring,medium,large,2083.94,675.03,1999-07-28
1673,1674,47,402,2017-11-04,1.0,Approved,Trek Bicycles,Road,low,small,1720.7,1531.42,2006-10-03
1674,1675,53,1200,2017-06-21,0.0,Approved,Giant Bicycles,Standard,high,medium,1274.93,764.96,2007-08-06
1675,1676,61,2281,2017-04-10,1.0,Approved,Norco Bicycles,Standard,medium,small,586.45,521.94,1998-12-18
1676,1677,82,41,2017-04-15,1.0,Approved,Norco Bicycles,Standard,high,medium,1148.64,689.18,2015-08-12
1677,1678,48,1688,2017-06-10,1.0,Approved,WeareA2B,Standard,medium,medium,1762.96,950.52,2014-07-30
1678,1679,24,3225,2017-12-22,1.0,Approved,Solex,Road,medium,large,1777.8,820.78,2011-05-09
1679,1680,5,3457,2017-02-14,0.0,Approved,Trek Bicycles,Mountain,low,medium,574.64,459.71,2011-08-31
1681,1682,26,3371,2017-04-30,1.0,Approved,WeareA2B,Standard,medium,medium,1992.93,762.63,1993-05-28
1682,1683,25,2468,2017-10-07,1.0,Approved,OHM Cycles,Standard,high,medium,2005.66,1203.4,2012-04-12
1683,1684,53,2714,2017-12-22,1.0,Approved,Giant Bicycles,Standard,high,medium,1274.93,764.96,2009-03-10
1684,1685,73,1057,2017-06-08,0.0,Approved,Solex,Standard,medium,medium,1945.43,333.18,2002-09-02
1685,1686,68,322,2017-04-03,1.0,Approved,OHM Cycles,Standard,medium,medium,1636.9,44.71,2010-08-22
1686,1687,17,165,2017-10-19,0.0,Approved,Solex,Standard,high,medium,1024.66,614.8,1996-11-11
1687,1688,32,1806,2017-09-07,0.0,Approved,Giant Bicycles,Standard,medium,medium,642.7,211.37,2002-03-24
1688,1689,63,1329,2017-12-19,0.0,Cancelled,Solex,Standard,medium,medium,1483.2,99.59,1998-12-19
1689,1690,64,185,2017-12-03,0.0,Approved,Trek Bicycles,Standard,medium,large,1469.44,596.55,1992-10-04
1690,1691,0,3119,2017-09-15,0.0,Approved,OHM Cycles,Standard,low,medium,71.16,56.93,2015-06-19
1691,1692,77,1932,2017-04-21,1.0,Approved,Norco Bicycles,Road,medium,large,1240.31,795.1,2003-09-11
1692,1693,70,3327,2017-03-01,0.0,Approved,Trek Bicycles,Standard,high,medium,495.72,297.43,2015-04-13
1693,1694,97,3440,2017-11-28,0.0,Approved,Solex,Standard,medium,large,202.62,151.96,2016-03-31
1694,1695,81,1363,2017-04-03,1.0,Approved,Norco Bicycles,Standard,medium,small,586.45,521.94,1991-07-12
1695,1696,11,2273,2017-07-24,1.0,Approved,Giant Bicycles,Standard,high,medium,1274.93,764.96,2016-07-11
1696,1697,56,2421,2017-12-30,1.0,Approved,OHM Cycles,Standard,medium,medium,183.86,137.9,1991-01-23
1697,1698,0,1707,2017-10-13,1.0,Approved,Norco Bicycles,Road,medium,medium,543.39,407.54,2016-11-24
1698,1699,27,168,2017-08-16,1.0,Approved,Trek Bicycles,Standard,medium,medium,499.53,388.72,2012-04-12
1699,1700,22,563,2017-05-16,1.0,Approved,WeareA2B,Standard,medium,medium,60.34,45.26,2016-02-06
1700,1701,9,2266,2017-06-10,0.0,Approved,Norco Bicycles,Standard,medium,small,1216.14,1082.36,1991-08-07
1701,1702,63,1074,2017-01-08,1.0,Approved,WeareA2B,Standard,medium,medium,1992.93,762.63,1992-10-13
1702,1703,55,1302,2017-01-31,1.0,Approved,Trek Bicycles,Road,medium,large,1894.19,598.76,1998-12-19
1703,1704,56,1897,2017-07-01,1.0,Approved,OHM Cycles,Standard,medium,medium,183.86,137.9,2012-05-20
1704,1705,59,712,2017-08-15,1.0,Approved,Solex,Standard,medium,large,1061.56,733.58,1993-07-22
1705,1706,22,2504,2017-03-21,1.0,Approved,WeareA2B,Standard,medium,medium,60.34,45.26,1993-07-17
1706,1707,62,1946,2017-04-03,0.0,Approved,Solex,Standard,medium,medium,478.16,298.72,1993-06-25
1707,1708,64,2650,2017-11-03,0.0,Approved,Trek Bicycles,Standard,medium,large,1469.44,596.55,1995-10-26
1708,1709,88,2107,2017-10-27,0.0,Approved,Norco Bicycles,Standard,medium,medium,1198.46,381.1,1999-07-28
1709,1710,3,919,2017-01-11,0.0,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,2003-02-09
1710,1711,6,1272,2017-02-17,0.0,Approved,OHM Cycles,Standard,high,medium,227.88,136.73,2003-02-09
1711,1712,82,1917,2017-09-08,0.0,Approved,Norco Bicycles,Standard,high,medium,1148.64,689.18,2013-09-18
1712,1713,41,1108,2017-04-24,1.0,Approved,Solex,Road,medium,medium,416.98,312.74,1997-05-12
1713,1714,73,1459,2017-04-09,1.0,Approved,Solex,Standard,medium,medium,1945.43,333.18,2002-09-02
1714,1715,96,2306,2017-03-03,0.0,Approved,Giant Bicycles,Standard,medium,large,1635.3,993.66,2016-03-31
1715,1716,93,1263,2017-11-02,0.0,Approved,WeareA2B,Standard,medium,medium,1065.03,230.09,2000-11-05
1716,1717,88,215,2017-07-23,1.0,Approved,Norco Bicycles,Standard,high,small,1661.92,1479.11,1996-04-07
1717,1718,36,968,2017-11-25,1.0,Approved,Solex,Standard,low,medium,1289.85,74.51,2012-04-12
